site_id,unit_id,read_date,salinity_ppt,dissolved_oxygen_mg_l,ph,secchi_depth_m,water_depth_m,water_temp_c,air_temp_c,year,month
BAY,NAN,1997-05-24,1.6,9.9,7.5,0.38,0.5,23.0,,1997,5
BAY,NAN,1997-05-30,1.6,9.5,8.0,,0.2,23.0,,1997,5
BAY,NAN,1997-06-08,1.0,10.5,6.3,0.1,0.15,18.0,,1997,6
BAY,NAN,1997-06-21,1.5,7.5,6.5,0.4,0.7,26.5,,1997,6
BAY,NAN,1997-06-27,1.5,8.5,8.0,0.5,0.62,29.0,,1997,6
BAY,NAN,1997-07-06,1.5,7.6,6.8,0.48,0.68,27.0,,1997,7
BAY,NAN,1997-07-12,1.5,8.55,6.4,0.4,0.4,27.0,,1997,7
BAY,NAN,1997-07-20,1.6,8.7,7.4,0.39,0.58,27.5,,1997,7
BAY,NAN,1997-07-27,1.5,9.7,7.8,0.38,0.69,27.0,,1997,7
BAY,NAN,1997-07-29,1.5,8.1,8.0,0.4,0.65,28.0,,1997,7
BAY,NAN,1997-08-09,1.7,9.8,8.6,0.38,0.5,27.5,,1997,8
BAY,NAN,1997-08-15,1.7,7.7,8.2,0.45,0.63,8.4,,1997,8
BAY,NAN,1997-08-22,1.7,9.0,8.2,0.38,0.67,25.5,,1997,8
BAY,NAN,1997-08-30,1.8,9.6,8.1,0.32,0.45,26.0,,1997,8
BAY,NAN,1997-09-14,1.9,9.6,7.9,0.21,0.61,24.0,,1997,9
BAY,NAN,1997-10-05,1.9,10.25,8.2,0.28,0.65,21.6,,1997,10
BAY,NAN,1997-10-26,,9.6,7.5,0.35,0.61,,,1997,10
BAY,NAN,1997-11-09,1.8,10.6,6.5,0.35,0.65,12.0,,1997,11
BAY,NAN,1997-12-06,1.5,14.3,6.9,0.3,0.45,6.0,,1997,12
BAY,NAN,1998-01-04,1.5,12.3,6.4,0.25,0.5,8.9,,1998,1
BAY,NAN,1998-01-25,1.2,12.5,6.5,0.3,0.6,8.1,,1998,1
BAY,NAN,1998-02-22,1.1,10.7,6.3,0.25,0.75,10.5,,1998,2
BAY,NAN,1998-03-22,1.0,11.1,6.4,0.25,0.71,11.0,,1998,3
BAY,NAN,1998-04-19,1.0,10.8,6.9,0.3,0.78,17.0,,1998,4
BAY,NAN,1998-05-02,1.0,10.9,8.2,0.35,0.78,21.5,,1998,5
BAY,NAN,1998-05-17,1.1,9.3,6.8,0.25,0.48,23.5,,1998,5
BAY,NAN,1998-06-07,1.1,10.0,7.2,0.4,0.5,22.9,,1998,6
BAY,NAN,1998-06-14,0.9,9.7,6.8,0.4,0.65,26.0,,1998,6
BAY,NAN,1998-07-05,1.0,8.4,6.9,0.32,0.65,26.0,,1998,7
BAY,NAN,1998-07-25,0.9,8.6,7.3,0.4,0.65,29.0,,1998,7
BAY,NAN,1998-08-23,1.0,11.0,8.8,0.3,0.62,28.0,,1998,8
BAY,NAN,1998-09-12,0.9,10.8,8.5,0.28,0.66,25.0,,1998,9
BAY,NAN,1998-11-02,1.1,10.0,6.9,0.3,0.35,14.0,,1998,11
BAY,NAN,1998-11-21,1.0,10.9,7.3,0.3,0.48,15.0,,1998,11
A,NAN,1999-08-11,3.0,2.6,7.7,0.6,0.6,26.0,,1999,8
A,NAN,1999-08-18,3.0,1.6,8.7,,,31.0,,1999,8
A,NAN,1999-09-08,1.8,1.35,8.2,0.4,1.0,28.0,,1999,9
A,NAN,1999-10-15,0.1,5.65,7.3,0.6,0.8,20.0,,1999,10
A,NAN,1999-11-10,0.0,6.7,7.6,0.65,0.95,18.0,,1999,11
A,NAN,1999-12-16,,4.7,8.2,0.6,0.8,,,1999,12
A,NAN,1999-12-30,1.0,7.8,6.9,0.65,0.85,8.0,,1999,12
B,NAN,1999-08-11,2.5,3.1,8.1,0.25,0.25,27.0,,1999,8
B,NAN,1999-08-18,3.0,2.2,8.9,,,30.0,,1999,8
B,NAN,1999-09-08,0.9,3.6,8.2,0.3,0.3,32.0,,1999,9
B,NAN,1999-10-15,1.0,4.7,7.0,0.3,0.3,17.0,,1999,10
B,NAN,1999-10-27,,,7.7,0.25,0.25,,,1999,10
B,NAN,1999-11-10,1.0,6.3,7.4,0.4,0.4,16.0,,1999,11
B,NAN,1999-12-16,,3.25,7.9,0.21,0.21,,,1999,12
B,NAN,1999-12-30,0.2,6.1,6.9,0.25,0.25,7.0,,1999,12
C,NAN,1999-08-11,3.0,1.9,8.5,0.5,0.5,27.0,,1999,8
C,NAN,1999-08-18,0.1,1.9,8.8,,,27.0,,1999,8
C,NAN,1999-09-08,1.0,2.4,8.0,5.8,5.8,34.0,,1999,9
C,NAN,1999-09-22,1.0,3.7,7.8,0.8,0.8,18.0,,1999,9
C,NAN,1999-10-15,0.1,5.5,6.6,0.55,0.55,19.0,,1999,10
C,NAN,1999-10-27,0.0,3.7,7.7,0.55,0.55,43.0,,1999,10
C,NAN,1999-11-10,0.2,10.0,7.8,0.6,0.6,17.0,,1999,11
C,NAN,1999-12-16,,4.3,7.9,0.7,0.7,,,1999,12
C,NAN,1999-12-30,0.1,7.3,6.9,0.7,0.7,5.0,,1999,12
D,NAN,1999-08-11,0.2,2.5,8.6,0.63,1.25,27.0,,1999,8
D,NAN,1999-08-18,3.0,2.8,8.0,,,28.0,,1999,8
D,NAN,1999-09-08,0.0,1.5,7.4,1.75,1.85,34.5,,1999,9
D,NAN,1999-09-22,0.0,1.9,7.6,0.5,1.65,18.0,,1999,9
D,NAN,1999-10-15,0.0,3.25,7.3,0.55,1.55,17.0,,1999,10
D,NAN,1999-10-27,0.4,3.4,7.4,0.95,1.35,42.5,,1999,10
D,NAN,1999-11-10,0.0,6.5,8.0,1.05,1.5,15.0,,1999,11
D,NAN,1999-11-30,0.0,6.45,8.8,1.15,1.35,,,1999,11
D,NAN,1999-12-16,0.0,7.8,8.9,0.8,1.4,11.0,,1999,12
D,NAN,1999-12-30,0.0,8.25,8.0,1.1,1.4,5.0,,1999,12
BAY,NAN,1999-01-09,1.2,11.2,7.2,0.28,0.5,9.0,,1999,1
BAY,NAN,1999-01-23,1.1,11.2,6.7,0.28,0.6,15.0,,1999,1
BAY,NAN,1999-08-05,1.8,1.8,9.5,0.35,0.35,27.0,,1999,8
BAY,NAN,1999-08-11,3.0,7.0,9.2,0.4,0.65,28.0,,1999,8
BAY,NAN,1999-08-18,3.0,3.0,9.1,,,29.0,,1999,8
BAY,NAN,1999-09-08,2.2,1.9,8.5,0.9,0.95,28.0,,1999,9
BAY,NAN,1999-10-15,2.0,4.8,5.7,0.42,0.5,16.0,,1999,10
BAY,NAN,1999-10-27,0.3,4.3,8.6,0.5,0.5,24.5,,1999,10
BAY,NAN,1999-11-10,1.0,7.5,8.1,5.5,5.5,14.0,,1999,11
BAY,NAN,1999-12-16,1.0,8.7,9.1,0.5,0.85,11.0,,1999,12
BAY,NAN,1999-12-30,0.1,6.1,7.0,0.25,0.45,5.0,,1999,12
A,NAN,2000-02-17,0.08,,8.0,0.95,1.05,9.0,,2000,2
A,NAN,2000-02-29,1.5,5.0,8.1,0.9,1.1,15.0,,2000,2
A,NAN,2000-03-13,1.0,,7.5,0.85,0.88,14.0,,2000,3
A,NAN,2000-04-03,1.0,,7.0,0.55,1.05,19.0,,2000,4
A,NAN,2000-05-01,0.5,3.6,7.1,0.9,1.0,23.0,,2000,5
A,NAN,2000-05-15,1.0,6.4,8.2,0.85,0.9,27.0,,2000,5
A,NAN,2000-05-30,0.5,,7.8,0.65,0.65,15.0,,2000,5
A,NAN,2000-06-13,1.0,,8.0,0.45,0.55,27.0,,2000,6
A,NAN,2000-06-26,1.0,5.5,8.0,0.55,0.55,30.5,,2000,6
A,NAN,2000-07-11,0.8,,8.1,0.37,0.8,31.0,,2000,7
A,NAN,2000-07-24,0.05,6.1,8.0,0.55,0.55,25.0,,2000,7
A,NAN,2000-08-10,0.0,,6.4,0.65,0.65,29.0,,2000,8
A,NAN,2000-08-22,0.0,5.2,7.5,0.65,0.65,25.0,,2000,8
A,NAN,2000-09-06,0.0,,8.0,0.9,0.9,21.0,,2000,9
A,NAN,2000-09-18,0.0,5.8,,0.4,0.75,22.0,,2000,9
A,NAN,2000-10-04,1.1,8.7,8.3,0.55,0.7,35.0,,2000,10
A,NAN,2000-10-26,1.0,,8.7,0.63,0.63,21.0,,2000,10
A,NAN,2000-11-01,0.0,9.75,8.2,0.65,0.65,16.0,,2000,11
A,NAN,2000-11-14,1.0,,7.5,0.5,0.75,13.0,,2000,11
A,NAN,2000-12-11,1.0,,8.0,0.75,0.75,7.5,,2000,12
A,NAN,2000-12-18,1.0,9.9,8.2,0.7,0.7,9.0,,2000,12
B,NAN,2000-02-02,1.0,6.4,7.1,0.35,0.35,5.0,,2000,2
B,NAN,2000-02-17,1.2,,7.8,0.4,0.4,10.0,,2000,2
B,NAN,2000-02-29,1.2,,7.8,0.37,0.37,14.0,,2000,2
B,NAN,2000-03-13,1.5,10.0,7.8,0.3,0.3,12.5,,2000,3
B,NAN,2000-04-03,1.5,,7.0,0.35,0.35,21.0,,2000,4
B,NAN,2000-05-01,1.0,3.5,7.5,0.15,0.15,25.5,,2000,5
B,NAN,2000-05-15,1.5,7.6,9.7,4.0,4.5,30.0,,2000,5
B,NAN,2000-05-30,1.0,,8.0,0.2,0.2,15.0,,2000,5
B,NAN,2000-06-13,1.0,,8.6,0.15,0.4,27.0,,2000,6
B,NAN,2000-06-26,1.0,8.3,8.8,0.05,0.1,30.0,,2000,6
B,NAN,2000-07-11,1.0,,7.6,0.15,0.15,31.0,,2000,7
B,NAN,2000-07-24,1.0,1.8,7.5,0.0,0.15,24.0,,2000,7
B,NAN,2000-08-10,1.0,,6.3,0.23,0.23,29.0,,2000,8
B,NAN,2000-08-22,0.0,2.4,7.8,0.35,0.35,22.0,,2000,8
B,NAN,2000-09-06,0.0,,7.9,0.45,0.45,21.0,,2000,9
B,NAN,2000-09-18,0.8,7.6,7.9,0.1,0.1,20.0,,2000,9
B,NAN,2000-10-04,1.0,8.5,8.5,0.1,0.1,30.0,,2000,10
B,NAN,2000-10-26,2.0,,8.7,0.1,0.25,22.0,,2000,10
B,NAN,2000-11-01,1.0,5.5,8.1,0.1,0.11,14.0,,2000,11
B,NAN,2000-11-14,1.5,,7.8,0.35,0.35,14.0,,2000,11
B,NAN,2000-12-11,1.5,,7.8,0.3,0.65,8.0,,2000,12
B,NAN,2000-12-18,1.5,7.2,7.9,0.2,0.4,7.5,,2000,12
C,NAN,2000-02-02,1.0,5.9,6.9,0.65,0.81,4.0,,2000,2
C,NAN,2000-02-17,1.0,,7.6,0.85,0.85,9.9,,2000,2
C,NAN,2000-02-29,0.9,,7.9,0.85,0.85,16.0,,2000,2
C,NAN,2000-03-13,1.0,,8.6,0.7,0.83,14.0,,2000,3
C,NAN,2000-04-03,1.0,,8.4,0.7,0.9,21.0,,2000,4
C,NAN,2000-05-01,0.5,,7.8,0.6,0.6,,,2000,5
C,NAN,2000-05-15,1.0,,9.3,0.4,0.45,27.0,,2000,5
C,NAN,2000-05-30,0.5,7.9,8.0,0.5,0.5,15.0,,2000,5
C,NAN,2000-06-13,1.0,8.2,9.5,0.4,0.4,28.0,,2000,6
C,NAN,2000-06-26,1.0,,8.8,0.5,0.5,29.0,,2000,6
C,NAN,2000-07-11,0.01,5.7,8.2,0.5,0.5,32.0,,2000,7
C,NAN,2000-07-24,0.5,,8.0,0.45,0.45,25.0,,2000,7
C,NAN,2000-08-10,0.0,6.3,6.7,0.6,0.6,29.0,,2000,8
C,NAN,2000-08-22,0.0,,8.3,0.5,0.5,24.0,,2000,8
C,NAN,2000-09-06,0.0,6.3,8.1,0.55,0.55,21.0,,2000,9
C,NAN,2000-09-18,0.0,,8.1,0.35,0.35,21.0,,2000,9
C,NAN,2000-10-04,1.5,,8.1,0.35,0.35,26.0,,2000,10
C,NAN,2000-10-26,0.5,6.2,8.4,0.25,0.25,21.5,,2000,10
C,NAN,2000-11-01,1.0,,8.3,0.4,0.4,15.0,,2000,11
C,NAN,2000-11-14,1.0,6.0,7.4,0.3,0.3,13.0,,2000,11
C,NAN,2000-12-11,1.0,6.5,8.1,0.1,0.1,7.5,,2000,12
C,NAN,2000-12-18,1.0,,7.9,0.35,0.35,11.0,,2000,12
D,NAN,2000-02-02,0.0,7.1,7.2,1.4,1.4,4.0,,2000,2
D,NAN,2000-02-17,0.0,,8.5,1.45,1.45,9.5,,2000,2
D,NAN,2000-02-29,0.0,6.9,7.0,0.9,0.95,14.0,,2000,2
D,NAN,2000-03-13,0.0,,8.4,0.85,0.95,14.0,,2000,3
D,NAN,2000-04-03,0.0,7.4,8.6,1.1,1.35,20.0,,2000,4
D,NAN,2000-05-01,0.0,,7.6,1.1,1.6,19.5,,2000,5
D,NAN,2000-05-15,0.0,,8.3,0.65,1.55,27.0,,2000,5
D,NAN,2000-05-30,0.0,6.3,8.2,0.1,1.6,15.0,,2000,5
D,NAN,2000-06-13,0.0,6.3,7.7,0.75,1.4,,,2000,6
D,NAN,2000-06-26,0.0,,8.2,0.8,1.6,29.0,,2000,6
D,NAN,2000-07-11,0.0,4.4,8.6,0.65,1.6,27.0,,2000,7
D,NAN,2000-07-24,0.0,,8.1,0.7,0.85,25.0,,2000,7
D,NAN,2000-08-10,0.0,4.1,5.6,0.65,1.6,28.0,,2000,8
D,NAN,2000-08-22,0.0,,8.3,0.6,1.5,24.0,,2000,8
D,NAN,2000-09-06,0.0,5.0,8.5,0.7,1.65,21.0,,2000,9
D,NAN,2000-09-18,0.0,,8.6,0.6,1.52,20.0,,2000,9
D,NAN,2000-10-04,1.0,,8.6,0.8,1.8,27.0,,2000,10
D,NAN,2000-10-26,0.0,8.5,8.8,0.7,1.05,19.5,,2000,10
D,NAN,2000-11-01,0.0,,8.8,1.2,1.4,14.5,,2000,11
D,NAN,2000-11-14,0.0,6.2,9.0,0.7,1.4,13.0,,2000,11
D,NAN,2000-12-11,0.0,10.0,9.3,1.1,1.3,7.0,,2000,12
D,NAN,2000-12-18,0.0,,8.8,1.05,1.45,10.0,,2000,12
BAY,NAN,2000-02-02,1.5,6.1,7.2,0.05,0.4,3.0,,2000,2
BAY,NAN,2000-02-17,1.0,,7.5,0.15,0.35,10.0,,2000,2
BAY,NAN,2000-02-29,1.2,9.0,7.0,0.25,0.35,,,2000,2
BAY,NAN,2000-03-13,1.5,9.75,8.6,0.45,0.5,12.0,,2000,3
BAY,NAN,2000-04-03,1.5,7.6,9.1,0.3,0.7,18.0,,2000,4
BAY,NAN,2000-05-01,1.0,4.1,7.9,0.3,0.65,19.5,,2000,5
BAY,NAN,2000-05-15,1.2,8.0,8.7,0.4,0.45,23.0,,2000,5
BAY,NAN,2000-05-30,,,,,,,,2000,5
BAY,NAN,2000-06-13,1.5,7.3,8.4,0.4,0.64,26.0,,2000,6
BAY,NAN,2000-06-26,1.5,7.0,8.5,0.5,0.85,26.0,,2000,6
BAY,NAN,2000-07-11,1.0,5.0,8.6,0.4,0.8,27.0,,2000,7
BAY,NAN,2000-07-24,1.0,6.4,8.2,0.4,0.55,25.0,,2000,7
BAY,NAN,2000-08-10,1.5,6.0,8.1,0.6,0.68,28.0,,2000,8
BAY,NAN,2000-08-22,1.0,7.1,8.7,0.3,0.45,22.0,,2000,8
BAY,NAN,2000-09-06,1.0,5.2,8.6,0.2,0.45,20.0,,2000,9
BAY,NAN,2000-09-18,1.0,5.5,,0.35,0.55,20.0,,2000,9
BAY,NAN,2000-10-04,0.8,7.3,8.6,0.3,0.7,27.0,,2000,10
BAY,NAN,2000-10-26,1.0,5.3,8.8,0.26,0.35,19.5,,2000,10
BAY,NAN,2000-11-01,1.0,4.8,9.2,0.3,0.3,16.0,,2000,11
BAY,NAN,2000-11-14,1.0,7.8,9.9,0.4,0.6,13.0,,2000,11
BAY,NAN,2000-12-11,1.0,10.0,,0.3,0.5,7.5,,2000,12
BAY,NAN,2000-12-18,1.0,9.4,8.8,0.16,,9.5,,2000,12
A,NAN,2001-01-08,1.0,,7.9,0.8,0.8,5.0,,2001,1
A,NAN,2001-01-23,1.0,5.7,8.4,0.7,0.7,5.0,,2001,1
A,NAN,2001-02-06,1.0,,8.0,0.8,0.8,11.0,,2001,2
A,NAN,2001-02-20,1.0,8.1,7.8,0.75,0.75,10.0,,2001,2
A,NAN,2001-03-15,0.5,7.7,8.0,0.65,0.85,13.5,,2001,3
A,NAN,2001-03-26,1.0,,7.4,0.85,0.85,10.0,,2001,3
A,NAN,2001-04-09,1.0,6.8,,0.6,0.95,22.0,,2001,4
A,NAN,2001-04-24,1.0,,8.4,0.8,0.8,21.0,,2001,4
A,NAN,2001-05-08,1.0,2.5,9.1,0.2,0.65,22.0,,2001,5
A,NAN,2001-05-22,3.0,,8.2,0.45,0.8,24.0,,2001,5
A,NAN,2001-06-05,1.0,5.5,8.7,0.8,0.8,24.0,,2001,6
A,NAN,2001-06-18,1.0,,8.6,0.75,0.75,28.0,,2001,6
A,NAN,2001-07-05,3.0,4.2,8.3,0.4,0.65,27.0,,2001,7
A,NAN,2001-07-20,1.5,4.9,9.2,0.5,0.5,26.0,,2001,7
A,NAN,2001-08-08,3.0,4.5,8.5,0.35,1.1,30.0,,2001,8
A,NAN,2001-08-20,3.3,,7.9,0.4,1.3,27.5,,2001,8
A,NAN,2001-09-05,3.0,3.0,0.3,0.35,1.1,26.0,,2001,9
A,NAN,2001-09-18,2.0,3.6,8.9,0.65,0.9,24.0,,2001,9
A,NAN,2001-10-02,2.0,,7.8,0.5,1.1,21.0,,2001,10
A,NAN,2001-10-22,3.0,3.8,8.4,0.6,0.85,19.0,,2001,10
A,NAN,2001-11-06,3.0,4.9,8.2,0.6,0.8,14.0,,2001,11
A,NAN,2001-11-20,4.0,6.3,,0.2,0.85,12.0,,2001,11
A,NAN,2001-12-04,,6.3,8.1,0.5,1.0,18.0,,2001,12
B,NAN,2001-01-08,2.0,,7.9,0.42,0.42,6.0,,2001,1
B,NAN,2001-01-23,1.0,7.8,8.0,0.3,0.3,6.0,,2001,1
B,NAN,2001-02-06,1.5,,7.8,0.25,0.25,10.0,,2001,2
B,NAN,2001-02-20,1.5,9.3,7.7,0.4,0.4,12.0,,2001,2
B,NAN,2001-03-15,,8.1,7.8,0.4,0.4,,,2001,3
B,NAN,2001-03-26,1.5,,7.7,0.6,0.6,9.0,,2001,3
B,NAN,2001-04-09,1.5,6.5,,0.3,0.3,27.0,,2001,4
B,NAN,2001-04-24,2.0,,8.0,0.2,0.2,22.0,,2001,4
B,NAN,2001-05-08,2.0,3.0,8.7,0.01,0.01,25.0,,2001,5
B,NAN,2001-05-22,3.0,,8.3,0.1,0.1,26.0,,2001,5
B,NAN,2001-06-05,2.0,4.1,8.5,0.1,0.1,24.0,,2001,6
B,NAN,2001-06-18,2.0,,8.3,0.1,0.1,29.0,,2001,6
B,NAN,2001-07-05,3.0,3.9,8.1,0.23,0.23,,,2001,7
B,NAN,2001-07-20,,,,,,,,2001,7
B,NAN,2001-08-08,3.0,2.3,8.3,0.2,0.2,30.0,,2001,8
B,NAN,2001-08-20,3.0,,7.7,0.3,0.3,27.0,,2001,8
B,NAN,2001-09-05,2.5,0.0,7.8,0.1,0.25,25.0,,2001,9
B,NAN,2001-09-18,3.0,1.5,8.5,0.25,0.35,23.0,,2001,9
B,NAN,2001-10-02,3.0,,7.7,0.3,0.3,23.0,,2001,10
B,NAN,2001-10-22,3.0,2.6,8.2,0.2,0.2,20.0,,2001,10
B,NAN,2001-11-06,3.5,4.2,8.3,0.2,0.2,13.0,,2001,11
B,NAN,2001-11-20,3.0,5.3,,0.1,0.3,13.0,,2001,11
B,NAN,2001-12-04,,5.9,8.2,0.15,0.2,16.0,,2001,12
C,NAN,2001-01-08,1.0,5.9,8.3,0.55,0.55,5.0,,2001,1
C,NAN,2001-01-23,1.0,,8.3,0.6,0.6,4.0,,2001,1
C,NAN,2001-02-06,1.0,6.0,7.9,0.6,0.6,10.0,,2001,2
C,NAN,2001-02-20,1.0,,7.7,0.55,0.55,12.0,,2001,2
C,NAN,2001-03-15,1.0,,7.8,0.3,0.6,13.0,,2001,3
C,NAN,2001-03-26,1.0,9.9,8.3,0.6,0.6,9.0,,2001,3
C,NAN,2001-04-09,1.0,,,0.55,0.55,23.0,,2001,4
C,NAN,2001-04-24,1.0,4.8,8.1,0.4,0.4,23.0,,2001,4
C,NAN,2001-05-08,1.0,,8.5,0.4,0.4,19.5,,2001,5
C,NAN,2001-05-22,3.0,2.5,7.6,0.32,0.32,24.0,,2001,5
C,NAN,2001-06-05,2.0,,8.3,0.3,0.3,23.0,,2001,6
C,NAN,2001-06-18,2.0,4.0,8.4,0.3,0.3,27.0,,2001,6
C,NAN,2001-07-05,2.5,,7.9,0.25,0.25,26.0,,2001,7
C,NAN,2001-07-20,,,,,,,,2001,7
C,NAN,2001-08-08,3.0,,8.5,0.25,0.25,31.0,,2001,8
C,NAN,2001-08-20,2.5,5.5,7.9,0.3,0.3,28.0,,2001,8
C,NAN,2001-09-05,3.0,,7.9,0.2,0.2,25.0,,2001,9
C,NAN,2001-09-18,2.0,,8.7,0.2,0.2,24.0,,2001,9
C,NAN,2001-10-02,3.0,6.1,8.3,0.25,0.25,23.0,,2001,10
C,NAN,2001-10-22,3.0,,8.2,0.25,0.25,20.0,,2001,10
C,NAN,2001-11-06,3.0,,8.3,0.3,0.3,13.0,,2001,11
C,NAN,2001-11-20,3.0,,,0.2,0.2,13.0,,2001,11
C,NAN,2001-12-04,,,8.3,0.15,0.15,19.0,,2001,12
D,NAN,2001-01-08,0.0,9.7,8.8,1.0,1.25,6.0,,2001,1
D,NAN,2001-01-23,0.0,,9.2,1.1,1.35,5.0,,2001,1
D,NAN,2001-02-06,0.0,8.4,8.7,1.1,1.4,10.0,,2001,2
D,NAN,2001-02-20,0.0,,8.6,0.65,0.95,14.0,,2001,2
D,NAN,2001-03-15,0.0,,8.7,0.6,1.4,13.0,,2001,3
D,NAN,2001-03-26,0.0,9.6,9.0,0.7,1.5,10.0,,2001,3
D,NAN,2001-04-09,0.0,,,0.65,1.1,22.0,,2001,4
D,NAN,2001-04-24,0.0,4.1,9.3,0.8,1.4,19.5,,2001,4
D,NAN,2001-05-08,0.0,,8.7,0.7,1.3,19.5,,2001,5
D,NAN,2001-05-22,0.0,4.9,8.1,0.7,1.2,23.0,,2001,5
D,NAN,2001-06-05,0.0,,9.1,0.6,1.25,23.0,,2001,6
D,NAN,2001-06-18,0.0,5.5,8.7,0.5,0.9,26.0,,2001,6
D,NAN,2001-07-05,0.0,,8.9,0.4,1.3,26.5,,2001,7
D,NAN,2001-07-20,0.0,,9.3,0.05,1.1,24.0,,2001,7
D,NAN,2001-08-08,0.0,,9.3,0.5,1.05,31.0,,2001,8
D,NAN,2001-08-20,0.0,4.3,8.9,0.2,1.4,27.0,,2001,8
D,NAN,2001-09-05,0.0,,8.5,0.6,1.2,25.0,,2001,9
D,NAN,2001-09-18,0.0,,8.9,0.85,1.0,23.0,,2001,9
D,NAN,2001-10-02,0.0,3.9,8.7,0.7,1.1,19.0,,2001,10
D,NAN,2001-10-22,0.0,,8.8,0.8,1.25,21.0,,2001,10
D,NAN,2001-11-06,0.0,,9.1,1.0,1.0,11.5,,2001,11
D,NAN,2001-11-20,0.0,,,0.9,0.95,14.0,,2001,11
D,NAN,2001-12-04,,,9.1,0.9,1.0,18.0,,2001,12
